SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HiPr,LOW_PRICE,CLOSE_PRICE,AvgPr,Vol,Val_CR,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ADANIPORTS, EQ,4/26/24,1330.55,1340,1341.6,1321.1,1324.6,1328.85,2565490,340.9141,75100,1491600,58.14
ADANIPORTS, EQ,4/25/24,1320.5,1320.5,1336.95,1316.8,1330.55,1328.29,6097087,809.8685,165345,3865087,63.39
ADANIPORTS, EQ,4/24/24,1322.1,1331,1332.9,1318.05,1320.5,1326.09,2553035,338.5542,105611,1392338,54.54
ADANIPORTS, EQ,4/23/24,1321.1,1321.1,1338.55,1318.9,1322.1,1328.53,3847872,511.2009,115321,1993172,51.8
ADANIPORTS, EQ,4/22/24,1310,1321.1,1331,1315,1321.1,1320.54,8903130,1175.6924,67598,7506568,84.31
ADANIPORTS, EQ,4/19/24,1295.55,1280,1316,1270,1310,1297.08,3899281,505.7667,114818,1665991,42.73
ADANIPORTS, EQ,4/18/24,1304.35,1315.95,1336.5,1291,1295.55,1320.54,6219274,821.2823,182146,3097037,49.8
ADANIPORTS, EQ,4/16/24,1315.55,1302,1322,1294.4,1304.35,1306.17,2696593,352.2204,90316,1203527,44.63
ADANIPORTS, EQ,4/15/24,1344.2,1320,1335,1308.6,1315.55,1320.64,3372368,445.3683,129000,1464035,43.41
ADANIPORTS, EQ,4/12/24,1352.3,1350,1358.4,1341,1344.2,1349.49,2183230,294.625,79251,1129427,51.73
ADANIPORTS, EQ,4/10/24,1356.5,1359,1359.9,1348.2,1352.3,1352.43,3984001,538.8067,101971,2460544,61.76
ADANIPORTS, EQ,4/9/24,1348.65,1356.15,1364.9,1346.1,1356.5,1356.45,1935801,262.5819,65370,751059,38.8
ADANIPORTS, EQ,4/8/24,1375.55,1381.95,1381.95,1337,1348.65,1350.65,14038860,1896.1521,127513,7486463,53.33
ADANIPORTS, EQ,4/5/24,1366.85,1367,1381.9,1357.35,1375.55,1371.04,1853120,254.0694,61822,558244,30.12
ADANIPORTS, EQ,4/4/24,1397.2,1408.6,1408.6,1362.25,1366.85,1379.87,4197697,579.2274,161088,1254299,29.88
ADANIPORTS, EQ,4/3/24,1404.15,1399.85,1402,1389.2,1397.2,1397.03,2727582,381.0526,114625,1164593,42.7
ADANIPORTS, EQ,4/2/24,1375.9,1397.8,1424.95,1388.2,1404.15,1405.43,5769001,810.7912,152736,1787870,30.99
ADANIPORTS, EQ,4/1/24,1341.85,1356.8,1381.75,1350.25,1375.9,1370.36,3251462,445.5661,92837,873386,26.86
ADANIPORTS, EQ,3/28/24,1322.8,1334,1358.7,1314,1341.85,1336.99,4188741,560.0302,134708,1370699,32.72
ADANIPORTS, EQ,3/27/24,1304.2,1315,1343,1312.1,1322.8,1331.61,4938400,657.6043,155518,2039260,41.29
